,Average_score,Episode,Q_average
0,0.0,0.0,0.0
1,0.0,500.0,1.96
2,0.0,1000.0,0.07013580895960331
3,0.0,1500.0,3.657742374241352
4,0.0,2000.0,3.7491987538337708
5,0.0,2500.0,4.010333549454808
