,Average_score,Episode
0,0.0,0.0
1,300.0,1.37
2,300.0,1.28333333333
3,600.0,1.19
4,900.0,1.22
5,1200.0,1.32666666667
6,1500.0,1.25333333333
7,1800.0,1.29
8,2100.0,1.22333333333
9,2400.0,1.33333333333
10,2700.0,1.40666666667
11,3000.0,1.41666666667
12,3300.0,1.31666666667
13,3600.0,1.34
14,3900.0,1.4
15,4200.0,1.29333333333
16,4500.0,1.25333333333
17,4800.0,1.35666666667
18,5100.0,1.25666666667
19,5400.0,1.34666666667
